original_filename,tpl_name,version
com.android.support.support-v4.23.2.1.jar,com.android.support.support-v4,23.2.1
com.android.support.support-vector-drawable-26.1.0.jar,com.android.support.support-vector-drawable,26.1.0
com.android.support.support-vector-drawable-28.0.0.jar,com.android.support.support-vector-drawable,28.0.0
com.android.support.support-vector-drawable.23.2.1.jar,com.android.support.support-vector-drawable,23.2.1
com.android.support.swiperefreshlayout-28.0.0.jar,com.android.support.swiperefreshlayout,28.0.0
com.android.support.versionedparcelable-28.0.0.jar,com.android.support.versionedparcelable,28.0.0
com.android.support.viewpager-28.0.0.jar,com.android.support.viewpager,28.0.0
com.android.volley.volley-1.2.1.jar,com.android.volley.volley,1.2.1
com.github.AppIntro.AppIntro-6.0.0.jar,com.github.AppIntro.AppIntro,6.0.0
com.github.castorflex.smoothprogressbar.library-1.1.0.jar,com.github.castorflex.smoothprogressbar.library,1.1.0
com.github.castorflex.verticalviewpager.library-19.0.1.jar,com.github.castorflex.verticalviewpager.library,19.0.1
com.github.chrisbanes.PhotoView-2.3.0.jar,com.github.chrisbanes.PhotoView,2.3.0
com.github.franmontiel.LocaleChanger-0.9.2.jar,com.github.franmontiel.LocaleChanger,0.9.2
com.github.GrenderG.Toasty-1.4.2.jar,com.github.GrenderG.Toasty,1.4.2
com.github.ronaldsmartin.Material-ViewPagerIndicator-1.0.4.jar,com.github.ronaldsmartin.Material-ViewPagerIndicator,1.0.4
com.github.skydoves.colorpickerpreference-2.0.4.jar,com.github.skydoves.colorpickerpreference,2.0.4
com.github.skydoves.colorpickerview-2.2.1.jar,com.github.skydoves.colorpickerview,2.2.1
com.github.skydoves.powermenu-2.1.8.jar,com.github.skydoves.powermenu,2.1.8
com.github.ybq.Android-SpinKit-1.4.0.jar,com.github.ybq.Android-SpinKit,1.4.0
com.github.zhanghai.AndroidFastScroll-v1.1.5.jar,com.github.zhanghai.AndroidFastScroll,v1.1.5
com.google.android.material.material-1.0.0.jar,com.google.android.material.material,1.0.0
com.google.android.material.material-1.1.0.jar,com.google.android.material.material,1.1.0
com.google.android.material.material-1.2.1.jar,com.google.android.material.material,1.2.1
com.google.android.material.material-1.3.0.jar,com.google.android.material.material,1.3.0
com.google.android.material.material-1.4.0-beta01.jar,com.google.android.material.material,1.4.0-beta01
com.google.android.material.material-1.4.0.jar,com.google.android.material.material,1.4.0
com.google.android.material.material-1.5.0.jar,com.google.android.material.material,1.5.0
com.google.android.material.material-1.6.1.jar,com.google.android.material.material,1.6.1
com.google.android.material.material-1.7.0.jar,com.google.android.material.material,1.7.0
com.google.android.material.material-1.8.0-alpha01.jar,com.google.android.material.material,1.8.0-alpha01
com.google.android.material.material-1.8.0.jar,com.google.android.material.material,1.8.0
com.google.androidbrowserhelper.androidbrowserhelper-2.4.0.jar,com.google.androidbrowserhelper.androidbrowserhelper,2.4.0
com.google.dagger.hilt-android-2.45.jar,com.google.dagger.hilt-android,2.45
com.jpardogo.materialtabstrip.library-1.0.6.jar,com.jpardogo.materialtabstrip.library,1.0.6
com.karumi.dexter-6.2.1.jar,com.karumi.dexter,6.2.1
com.melnykov.floatingactionbutton-1.1.0.jar,com.melnykov.floatingactionbutton,1.1.0
com.squareup.picasso.picasso-2.71828.jar,com.squareup.picasso.picasso,2.71828
com.vorlonsoft.androidrate-1.2.1.jar,com.vorlonsoft.androidrate,1.2.1
common-1.0.0.jar,common,1.0.0
common-1.1.1.jar,common,1.1.1
commons-compress-1.13.jar,commons-compress,1.13
commons-io-2.6.jar,commons-io,2.6
commons-lang3-3.11.jar,commons-lang3,3.11
commons-lang3-3.12.0.jar,commons-lang3,3.12.0
commons-text-1.9.jar,commons-text,1.9
constraint-layout-solver-1.1.3.jar,constraint-layout-solver,1.1.3
constraintlayout-solver-1.1.3.jar,constraintlayout-solver,1.1.3
constraintlayout-solver-2.0.0-beta3.jar,constraintlayout-solver,2.0.0-beta3
constraintlayout-solver-2.0.1.jar,constraintlayout-solver,2.0.1
constraintlayout-solver-2.0.2.jar,constraintlayout-solver,2.0.2
constraintlayout-solver-2.0.4.jar,constraintlayout-solver,2.0.4
converter-gson-2.9.0.jar,converter-gson,2.9.0
core-common-2.0.0.jar,core-common,2.0.0
core-common-2.1.0.jar,core-common,2.1.0
core-common-2.2.0.jar,core-common,2.2.0
dagger-2.45.jar,dagger,2.45
dashclock-api-2.0.0.jar,dashclock-api,2.0.0
datastore-core-1.0.0.jar,datastore-core,1.0.0
datastore-preferences-core-1.0.0.jar,datastore-preferences-core,1.0.0
de.cketti.library.changelog.ckchangelog-1.2.2.jar,de.cketti.library.changelog.ckchangelog,1.2.2
emoji-java-3.1.3.jar,emoji-java,3.1.3
fuel-2.3.1.jar,fuel,2.3.1
fuzzywuzzy-1.3.1.jar,fuzzywuzzy,1.3.1
gson-2.3.1.jar,gson,2.3.1
gson-2.8.2.jar,gson,2.8.2
gson-2.8.5.jar,gson,2.8.5
gson-2.8.6.jar,gson,2.8.6
gson-2.8.9.jar,gson,2.8.9
hamcrest-core-1.3.jar,hamcrest-core,1.3
hilt-core-2.45.jar,hilt-core,2.45
internal_impl-21.0.3.jar,internal_impl,21.0.3
internal_impl-23.1.1.jar,internal_impl,23.1.1
internal_impl-23.2.1.jar,internal_impl,23.2.1
jackson-annotations-2.9.0.jar,jackson-annotations,2.9.0
jackson-core-2.9.6.jar,jackson-core,2.9.6
jackson-core-asl-1.9.13.jar,jackson-core-asl,1.9.13
jackson-databind-2.9.6.jar,jackson-databind,2.9.6
jackson-mapper-asl-1.9.13.jar,jackson-mapper-asl,1.9.13
javax.inject-1.jar,javax.inject,1
jjwt-0.9.1.jar,jjwt,0.9.1
joda-time-2.6.jar,joda-time,2.6
jp.wasabeef.picasso-transformations-2.4.0.jar,jp.wasabeef.picasso-transformations,2.4.0
jp.wasabeef.recyclerview-animators-4.0.2.jar,jp.wasabeef.recyclerview-animators,4.0.2
jsoup-1.11.3.jar,jsoup,1.11.3
jsoup-1.12.1.jar,jsoup,1.12.1
jsoup-1.13.1.jar,jsoup,1.13.1
jsoup-1.14.1.jar,jsoup,1.14.1
jsoup-1.8.3.jar,jsoup,1.8.3
jsr305-3.0.2.jar,jsr305,3.0.2
junit-4.13.2.jar,junit,4.13.2
juniversalchardet-1.0.3.jar,juniversalchardet,1.0.3
kotlin-android-extensions-runtime-1.3.72.jar,kotlin-android-extensions-runtime,1.3.72
kotlin-android-extensions-runtime-1.5.21.jar,kotlin-android-extensions-runtime,1.5.21
kotlin-android-extensions-runtime-1.8.10.jar,kotlin-android-extensions-runtime,1.8.10
kotlin-parcelize-runtime-1.8.10.jar,kotlin-parcelize-runtime,1.8.10
kotlin-stdlib-1.3.72.jar,kotlin-stdlib,1.3.72
kotlin-stdlib-1.4.10.jar,kotlin-stdlib,1.4.10
kotlin-stdlib-1.4.20.jar,kotlin-stdlib,1.4.20
kotlin-stdlib-1.5.20.jar,kotlin-stdlib,1.5.20
kotlin-stdlib-1.5.21.jar,kotlin-stdlib,1.5.21
kotlin-stdlib-1.6.0.jar,kotlin-stdlib,1.6.0
kotlin-stdlib-1.7.10.jar,kotlin-stdlib,1.7.10
kotlin-stdlib-1.8.10.jar,kotlin-stdlib,1.8.10
kotlin-stdlib-jdk7-1.3.72.jar,kotlin-stdlib-jdk7,1.3.72
kotlin-stdlib-jdk7-1.4.10.jar,kotlin-stdlib-jdk7,1.4.10
kotlin-stdlib-jdk7-1.5.20.jar,kotlin-stdlib-jdk7,1.5.20
kotlin-stdlib-jdk7-1.5.21.jar,kotlin-stdlib-jdk7,1.5.21
kotlin-stdlib-jdk7-1.5.30.jar,kotlin-stdlib-jdk7,1.5.30
kotlin-stdlib-jdk7-1.6.0.jar,kotlin-stdlib-jdk7,1.6.0
kotlin-stdlib-jdk7-1.6.21.jar,kotlin-stdlib-jdk7,1.6.21
kotlin-stdlib-jdk7-1.7.10.jar,kotlin-stdlib-jdk7,1.7.10
kotlin-stdlib-jdk8-1.5.20.jar,kotlin-stdlib-jdk8,1.5.20
kotlin-stdlib-jdk8-1.5.21.jar,kotlin-stdlib-jdk8,1.5.21
kotlin-stdlib-jdk8-1.5.30.jar,kotlin-stdlib-jdk8,1.5.30
kotlin-stdlib-jdk8-1.6.0.jar,kotlin-stdlib-jdk8,1.6.0
kotlin-stdlib-jdk8-1.6.21.jar,kotlin-stdlib-jdk8,1.6.21
kotlin-stdlib-jdk8-1.7.10.jar,kotlin-stdlib-jdk8,1.7.10
kotlinx-coroutines-android-1.3.0.jar,kotlinx-coroutines-android,1.3.0
kotlinx-coroutines-android-1.4.1.jar,kotlinx-coroutines-android,1.4.1
kotlinx-coroutines-android-1.5.2.jar,kotlinx-coroutines-android,1.5.2
kotlinx-coroutines-android-1.6.1.jar,kotlinx-coroutines-android,1.6.1
kotlinx-coroutines-android-1.6.4.jar,kotlinx-coroutines-android,1.6.4
kotlinx-coroutines-core-1.3.8.jar,kotlinx-coroutines-core,1.3.8
kotlinx-coroutines-core-jvm-1.4.1.jar,kotlinx-coroutines-core-jvm,1.4.1
kotlinx-coroutines-core-jvm-1.5.2.jar,kotlinx-coroutines-core-jvm,1.5.2
kotlinx-coroutines-core-jvm-1.6.1.jar,kotlinx-coroutines-core-jvm,1.6.1
kotlinx-coroutines-core-jvm-1.6.4.jar,kotlinx-coroutines-core-jvm,1.6.4
lib-sunrise-sunset-1.1.1.jar,lib-sunrise-sunset,1.1.1
library-2.4.0.jar,library,2.4.0
lifecycle-common-2.0.0.jar,lifecycle-common,2.0.0
lifecycle-common-2.1.0.jar,lifecycle-common,2.1.0
lifecycle-common-2.2.0.jar,lifecycle-common,2.2.0
lifecycle-common-2.3.1.jar,lifecycle-common,2.3.1
lifecycle-common-2.4.0.jar,lifecycle-common,2.4.0
lifecycle-common-2.5.0.jar,lifecycle-common,2.5.0
lifecycle-common-2.5.1.jar,lifecycle-common,2.5.1
lifecycle-common-2.6.0.jar,lifecycle-common,2.6.0
listenablefuture-1.0.jar,listenablefuture,1.0
me.grantland.autofittextview-0.2.0.jar,me.grantland.autofittextview,0.2.0
moshi-1.14.0.jar,moshi,1.14.0
MPAndroidChart-v2.2.4.jar,MPAndroidChart,v2.2.4
okhttp-3.10.0.jar,okhttp,3.10.0
okhttp-3.12.13.jar,okhttp,3.12.13
okhttp-4.9.0.jar,okhttp,4.9.0
okhttp-tls-3.12.13.jar,okhttp-tls,3.12.13
okio-1.14.0.jar,okio,1.14.0
okio-1.17.2.jar,okio,1.17.2
okio-jvm-2.8.0.jar,okio-jvm,2.8.0
okio-jvm-3.3.0.jar,okio-jvm,3.3.0
org.eclipse.paho.android.service-1.1.1.jar,org.eclipse.paho.android.service,1.1.1
org.eclipse.paho.client.mqttv3-1.1.1.jar,org.eclipse.paho.client.mqttv3,1.1.1
org.xdty.preference.color-picker-0.0.4.jar,org.xdty.preference.color-picker,0.0.4
ormlite-android-5.1.jar,ormlite-android,5.1
ormlite-core-5.1.jar,ormlite-core,5.1
paging-common-3.1.1.jar,paging-common,3.1.1
prettytime-5.0.2.Final.jar,prettytime,5.0.2.Final
result-3.1.0.jar,result,3.1.0
retrofit-2.9.0.jar,retrofit,2.9.0
room-common-2.5.0.jar,room-common,2.5.0
support-annotations-21.0.3.jar,support-annotations,21.0.3
support-annotations-23.1.1.jar,support-annotations,23.1.1
support-annotations-23.2.1.jar,support-annotations,23.2.1
support-annotations-26.1.0.jar,support-annotations,26.1.0
support-annotations-28.0.0.jar,support-annotations,28.0.0
